product_id,product_name,category_id,price,supplier_id,is_active,added_on
738,Assimilated holistic hierarchy,37,283.1,47,False,2023-12-20 06:11:48
739,Persevering bandwidth-monitored customer loyalty,36,147.86,50,False,2025-04-29 06:27:14
740,Progressive mission-critical synergy,33,227.93,71,True,2025-04-11 11:30:36
741,Balanced composite superstructure,18,413.53,80,True,2023-12-27 23:31:56
742,Synergized solution-oriented structure,44,307.47,17,False,2024-02-21 08:10:58
743,Synchronized homogeneous architecture,7,199.98,44,True,2024-02-27 21:19:19
744,Object-based homogeneous conglomeration,36,469.78,97,False,2024-06-05 15:26:58
745,Expanded upward-trending data-warehouse,10,103.53,66,True,2024-02-27 16:25:42
746,Synergized bifurcated archive,26,252.54,6,False,2024-05-30 07:12:22
747,Vision-oriented bandwidth-monitored software,3,72.83,43,True,2023-11-24 08:22:08
748,Self-enabling static benchmark,31,262.07,20,True,2023-12-03 05:52:09
749,Implemented multimedia emulation,39,447.1,18,True,2024-10-20 21:25:27
750,Object-based national support,21,466.03,41,False,2023-12-20 01:16:12
751,Operative empowering matrices,11,199.51,79,True,2025-04-25 21:23:36
752,Function-based human-resource functionalities,48,422.09,76,True,2024-09-02 11:44:19
753,Re-contextualized human-resource parallelism,22,256.12,66,False,2025-06-12 00:27:36
754,Polarized 3rdgeneration data-warehouse,35,247.47,73,True,2024-09-12 05:50:56
755,Realigned zero-defect emulation,20,240.07,3,True,2023-08-03 02:17:34
756,Grass-roots needs-based definition,24,168.96,15,False,2024-12-23 13:00:25
757,Robust secondary emulation,27,293.93,93,False,2025-01-28 06:58:36
758,Focused system-worthy artificial intelligence,45,316.48,77,False,2024-04-04 16:50:53
759,Re-engineered contextually-based synergy,31,136.44,84,True,2025-03-08 12:53:03
760,Triple-buffered radical budgetary management,50,291.34,30,False,2024-11-23 04:49:56
761,Down-sized mission-critical approach,47,30.42,62,True,2024-03-24 07:06:09
762,Right-sized directional focus group,11,264.5,93,True,2023-08-15 00:53:18
763,Fundamental actuating implementation,40,388.43,49,False,2025-07-08 14:52:34
764,Synergized client-server paradigm,10,411.72,32,True,2023-09-13 18:23:10
765,Quality-focused local concept,3,288.42,90,True,2024-08-14 00:07:24
766,Diverse even-keeled matrices,8,99.44,57,True,2024-08-17 21:54:22
767,Ergonomic 3rdgeneration array,21,212.3,53,False,2023-10-08 19:41:41
768,Organized tangible paradigm,45,105.93,65,False,2024-05-18 04:04:36
769,Streamlined actuating matrices,50,307.68,61,True,2024-12-19 01:31:00
770,Organized multi-tasking pricing structure,48,365.06,91,False,2025-03-16 18:22:34
771,Upgradable multi-state projection,9,261.75,72,True,2025-04-18 19:58:40
772,Re-engineered mission-critical forecast,21,499.07,62,False,2024-10-31 06:00:19
773,Organized regional policy,34,191.53,23,True,2024-03-13 08:08:03
774,Diverse client-driven benchmark,30,456.5,44,False,2023-10-16 14:35:42
775,Customizable even-keeled moratorium,35,180.37,99,False,2025-03-17 03:06:54
776,Managed intangible help-desk,47,341.97,89,False,2025-02-04 03:38:00
777,Cross-platform neutral process improvement,17,306.99,25,False,2024-12-08 00:08:45
778,Customer-focused 24/7 Internet solution,16,143.11,39,True,2024-07-28 15:46:46
779,Extended responsive website,15,471.04,39,False,2025-05-05 13:14:11
780,Triple-buffered foreground installation,50,148.06,27,True,2023-09-23 16:11:30
781,Open-source dedicated attitude,45,353.97,41,True,2024-10-17 07:54:04
782,Persistent high-level help-desk,31,177.66,93,False,2025-04-07 10:47:42
783,Enhanced value-added system engine,18,147.46,74,False,2023-09-30 09:18:22
784,Operative radical function,44,273.88,51,False,2024-05-25 23:16:35
785,Extended mobile open architecture,23,477.53,19,False,2023-09-05 06:43:18
786,Cross-group object-oriented data-warehouse,19,25.82,92,False,2025-05-04 14:40:26
787,Team-oriented tertiary parallelism,6,176.45,57,False,2024-10-05 04:48:13
788,Reduced actuating infrastructure,42,131.94,62,False,2023-11-18 13:56:09
789,Total actuating budgetary management,14,105.02,69,False,2023-12-20 00:45:30
790,Stand-alone 24/7 methodology,18,466.85,90,True,2024-06-07 00:10:16
791,Proactive grid-enabled core,18,72.95,79,False,2025-01-02 09:40:34
792,Down-sized bifurcated info-mediaries,48,295.48,32,True,2025-03-26 09:50:50
793,Team-oriented content-based instruction set,4,336.57,68,True,2025-03-26 07:08:19
794,Front-line asynchronous leverage,15,320.78,7,False,2025-05-10 20:29:55
795,Progressive full-range flexibility,7,209.58,92,False,2023-08-09 13:27:58
796,Versatile 6thgeneration function,31,54.77,99,False,2024-10-21 17:39:54
797,Centralized dynamic leverage,9,7.56,71,False,2023-11-15 23:32:05
798,Right-sized heuristic synergy,11,206.42,61,True,2024-04-25 17:12:38
799,Programmable zero-defect groupware,31,327.02,97,False,2024-01-02 19:11:39
800,Mandatory system-worthy instruction set,19,163.98,83,True,2024-12-21 08:16:18
801,Right-sized optimizing neural-net,4,454.43,12,False,2025-04-17 11:03:44
802,Decentralized coherent matrices,42,289.2,69,True,2025-01-31 01:44:18
803,Extended real-time product,48,362.94,5,True,2023-11-02 02:55:50
804,Inverse zero-defect Graphical User Interface,12,211.85,23,True,2024-06-16 06:30:31
805,Future-proofed asymmetric policy,3,498.6,51,False,2025-02-05 16:51:56
806,Enterprise-wide fresh-thinking open architecture,32,97.22,96,True,2024-11-11 22:33:18
807,User-centric eco-centric methodology,19,438.99,2,False,2025-06-08 15:06:49
808,Enhanced bi-directional strategy,20,286.14,14,True,2025-01-10 23:52:10
809,Ergonomic impactful workforce,22,145.86,83,True,2023-10-14 11:48:21
810,Total needs-based infrastructure,35,264.54,18,True,2024-09-27 23:11:03
811,Right-sized empowering help-desk,33,236.67,25,True,2023-09-25 23:16:36
812,Expanded uniform throughput,8,168.69,94,False,2024-01-23 14:26:27
813,Intuitive discrete attitude,30,325.9,92,True,2024-05-09 17:30:21
814,Extended zero-defect application,12,11.97,44,False,2024-01-16 08:33:36
815,Advanced zero administration website,19,286.05,97,False,2024-10-18 10:42:35
816,Open-architected multi-state protocol,13,91.87,82,False,2024-03-30 09:19:55
817,Vision-oriented regional analyzer,26,414.36,66,False,2024-10-10 03:45:34
818,Optimized tangible protocol,21,47.94,86,True,2024-04-18 13:32:29
819,Reduced national Local Area Network,7,96.47,18,True,2024-11-12 03:54:50
820,Grass-roots upward-trending alliance,31,165.18,32,False,2025-02-13 01:48:10
821,Seamless real-time conglomeration,1,134.09,31,False,2023-10-03 16:37:57
822,Persevering mission-critical productivity,29,378.11,43,False,2025-06-03 23:21:32
823,Ergonomic full-range projection,20,293.32,74,False,2025-06-30 03:27:36
824,Cross-group intangible initiative,1,134.47,47,False,2023-08-31 02:35:42
825,Cloned demand-driven data-warehouse,45,121.97,86,False,2024-07-11 12:47:05
826,Ergonomic interactive knowledge user,8,235.37,21,True,2024-07-17 13:15:53
827,Team-oriented client-driven capability,26,344.61,91,False,2024-12-03 07:25:00
828,Face-to-face tertiary frame,50,158.93,16,True,2025-01-10 17:52:54
829,Enterprise-wide fault-tolerant capacity,41,458.48,38,False,2023-11-22 10:25:09
830,Stand-alone composite support,24,309.24,29,True,2023-09-23 03:58:35
831,Team-oriented reciprocal moderator,9,241.7,59,False,2024-01-06 09:26:30
832,Centralized incremental service-desk,48,494.47,48,True,2023-12-02 16:02:59
833,Upgradable disintermediate Internet solution,27,352.46,61,True,2024-03-07 18:14:21
834,Advanced bandwidth-monitored moratorium,49,271.07,86,True,2024-11-27 01:22:33
835,Integrated explicit flexibility,14,382.12,88,True,2024-02-27 10:21:06
836,Virtual neutral flexibility,49,299.93,11,True,2024-12-13 01:10:27
837,Synchronized 4thgeneration complexity,34,226.14,91,False,2024-02-14 05:04:14
838,Fully-configurable web-enabled hub,24,43.66,73,True,2025-01-04 00:48:37
839,Right-sized fault-tolerant intranet,8,35.57,71,False,2024-04-09 18:25:29
840,Total background capability,33,105.07,69,False,2025-02-02 15:38:29
841,Profound interactive protocol,10,86.45,67,True,2024-03-29 08:52:37
842,Operative even-keeled access,29,62.54,27,False,2025-03-26 14:09:04
843,Re-engineered executive benchmark,46,293.66,12,True,2024-07-30 13:57:00
844,Monitored content-based process improvement,33,225.51,8,False,2024-11-04 17:01:19
845,Triple-buffered asymmetric core,30,70.31,54,False,2023-08-11 08:20:58
846,Intuitive fault-tolerant productivity,30,284.14,72,True,2024-03-01 04:32:53
847,Inverse background software,30,338.02,40,False,2024-11-07 11:09:38
848,Centralized multimedia conglomeration,47,15.78,33,True,2025-05-10 03:37:47
849,Compatible static time-frame,1,374.17,75,True,2023-08-02 04:56:24
850,Stand-alone dedicated functionalities,5,27.42,45,True,2024-03-16 06:59:34
851,Seamless encompassing contingency,45,36.56,8,False,2024-10-02 23:35:11
852,Reverse-engineered context-sensitive alliance,5,493.14,61,False,2023-11-24 15:31:20
853,Front-line mission-critical implementation,3,147.11,24,False,2024-05-03 12:14:32
854,Optional optimal protocol,50,72.04,83,False,2024-10-20 02:27:50
855,Enhanced zero-defect concept,47,324.71,54,False,2024-04-06 14:40:54
856,Focused discrete monitoring,24,496.46,49,True,2023-09-22 13:18:15
857,Re-contextualized eco-centric array,29,435.46,49,True,2024-11-08 15:33:26
858,Quality-focused zero tolerance system engine,25,44.72,85,True,2024-10-27 00:01:31
859,Synergistic 3rdgeneration process improvement,35,70.83,45,True,2025-03-11 15:01:34
860,Integrated clear-thinking focus group,8,93.34,69,False,2024-11-13 03:55:49
861,Distributed explicit ability,26,266.78,94,True,2024-06-05 22:28:34
862,Synergistic context-sensitive migration,15,418.24,97,False,2023-12-04 23:50:47
863,Future-proofed incremental core,2,489.35,60,True,2025-03-29 02:40:34
864,Innovative systematic model,44,360.95,55,False,2024-10-23 15:27:36
865,Focused disintermediate extranet,35,192.74,30,True,2024-07-13 05:15:37
866,Multi-layered bi-directional support,16,233.01,20,False,2024-05-03 05:36:39
867,Optional reciprocal extranet,18,98.3,93,False,2023-08-10 01:36:41
868,Profit-focused intermediate time-frame,49,60.86,85,True,2025-04-02 18:11:17
869,Horizontal context-sensitive forecast,27,309.39,3,True,2025-01-27 03:25:22
870,Realigned context-sensitive info-mediaries,16,107.01,13,False,2023-10-23 20:10:57
871,Reactive full-range Graphical User Interface,39,21.62,77,True,2024-06-25 10:52:34
872,Future-proofed demand-driven Graphical User Interface,44,353.13,7,True,2024-10-02 18:11:25
873,Monitored cohesive task-force,16,371.57,52,False,2024-11-15 05:48:17
874,Programmable regional hub,29,121.0,28,False,2024-02-08 08:40:44
875,Polarized responsive access,49,432.55,8,True,2024-09-26 07:28:35
876,Optimized real-time interface,9,254.43,38,True,2024-03-21 21:50:52
877,Expanded fresh-thinking policy,15,408.81,94,True,2025-04-24 04:09:27
878,Phased impactful groupware,37,162.86,77,True,2024-01-28 23:32:05
879,Persevering bottom-line website,50,337.9,42,False,2024-08-21 08:40:12
880,Exclusive 24hour alliance,16,154.37,19,False,2024-10-13 20:45:51
881,Reverse-engineered global focus group,43,263.02,53,True,2024-09-11 16:17:00
882,Profound logistical data-warehouse,20,141.2,72,True,2024-02-18 07:42:30
883,User-centric upward-trending pricing structure,38,440.46,23,False,2024-05-19 07:47:20
884,Synchronized homogeneous model,41,340.98,72,False,2024-06-09 20:47:40
885,Organized optimizing monitoring,32,28.21,45,False,2024-10-04 03:14:30
886,Fundamental logistical adapter,42,337.31,68,False,2025-01-06 10:24:14
887,Customer-focused logistical standardization,21,349.67,53,False,2023-07-29 09:22:02
888,Optional optimal application,10,153.44,24,True,2025-04-29 10:24:20
889,Fundamental regional intranet,49,271.27,31,True,2023-09-12 20:43:01
890,Assimilated well-modulated data-warehouse,15,153.86,91,False,2024-01-30 14:36:05
891,Universal local benchmark,10,403.86,8,True,2024-05-11 17:32:53
892,Polarized heuristic instruction set,36,209.28,54,False,2025-01-27 11:34:24
893,Inverse 24hour projection,36,267.35,50,True,2023-09-09 14:03:02
894,Quality-focused upward-trending middleware,16,131.22,43,False,2023-07-27 15:29:41
895,Synergized bandwidth-monitored info-mediaries,42,44.14,58,False,2024-12-07 10:39:51
896,Implemented empowering open system,24,50.77,93,False,2024-12-23 16:20:50
897,Enterprise-wide demand-driven forecast,13,30.51,49,False,2023-12-20 06:27:24
898,Multi-layered reciprocal productivity,44,304.46,6,False,2024-10-01 02:24:31
899,Programmable fresh-thinking adapter,5,98.14,98,True,2024-03-19 22:14:14
900,Virtual 3rdgeneration project,38,363.53,72,True,2025-03-10 03:34:26
901,Open-source incremental strategy,14,242.3,43,False,2025-03-17 11:41:49
902,Focused mobile Graphical User Interface,20,478.72,2,True,2023-08-16 11:56:12
903,Devolved transitional synergy,14,468.89,95,True,2025-06-11 02:57:59
904,Enhanced next generation Internet solution,8,374.71,97,True,2024-07-12 10:24:53
905,Total national parallelism,31,457.65,90,True,2025-06-09 18:40:20
906,Managed local capability,39,353.37,51,True,2023-08-06 23:13:59
907,De-engineered full-range approach,16,278.28,100,False,2025-05-09 12:28:40
908,Front-line national Graphic Interface,19,193.43,69,False,2024-07-27 02:14:31
909,Optimized value-added conglomeration,42,182.83,34,False,2024-04-29 11:04:20
910,Innovative multimedia utilization,24,258.84,64,True,2024-11-11 19:28:27
911,Open-source well-modulated system engine,30,53.81,93,True,2024-08-16 21:49:12
912,Stand-alone executive orchestration,31,382.01,41,True,2025-02-20 10:34:17
913,User-friendly incremental open architecture,14,188.5,53,True,2024-12-14 10:11:26
914,Networked dedicated Graphic Interface,3,283.45,29,False,2024-04-09 13:53:20
915,Face-to-face 3rdgeneration success,48,77.23,34,True,2023-07-28 23:47:51
916,Visionary attitude-oriented task-force,36,467.71,75,True,2024-06-17 07:17:38
917,Reactive object-oriented implementation,47,211.7,20,False,2024-03-27 02:49:34
918,Configurable reciprocal projection,13,168.28,49,True,2023-07-13 07:12:26
919,Virtual explicit project,37,417.51,64,False,2025-05-09 19:44:05
920,Multi-layered client-server strategy,36,329.03,88,False,2024-07-03 03:25:09
921,Monitored multi-tasking implementation,22,132.38,63,False,2024-07-14 22:25:35
922,Business-focused didactic info-mediaries,47,322.64,63,True,2024-05-29 09:55:00
923,Digitized actuating core,30,88.28,46,False,2024-06-04 05:52:42
924,Extended eco-centric framework,11,74.28,70,False,2024-02-15 13:39:42
925,Extended responsive policy,32,96.1,70,True,2024-05-20 02:27:09
926,Profound zero-defect policy,42,478.83,68,True,2025-02-11 11:35:24
927,User-centric transitional encryption,3,420.34,10,True,2023-10-01 15:03:18
928,Public-key asynchronous service-desk,43,29.01,1,True,2023-12-11 11:36:22
929,Face-to-face holistic intranet,27,73.06,81,False,2024-06-03 15:16:50
930,Cross-group mission-critical structure,15,38.64,20,False,2025-06-11 20:24:06
931,Business-focused local definition,1,113.27,59,True,2025-05-30 05:09:09
932,Organized exuding focus group,24,34.92,82,True,2024-07-04 03:58:54
933,Persistent interactive conglomeration,43,467.28,62,False,2024-05-28 06:22:29
934,Devolved human-resource encryption,43,246.49,1,False,2024-06-21 08:37:30
935,Public-key foreground standardization,35,278.06,2,True,2024-08-10 19:16:12
936,Seamless neutral portal,2,267.06,36,False,2025-04-04 03:24:21
937,Proactive empowering toolset,35,488.85,3,False,2025-03-03 19:31:27
938,Multi-layered reciprocal flexibility,33,407.51,87,False,2024-02-19 21:58:03
939,Streamlined disintermediate forecast,28,404.05,23,False,2025-01-15 19:19:44
940,Managed client-driven parallelism,7,459.43,68,True,2025-05-01 02:42:51
941,Ergonomic local synergy,10,124.28,80,False,2025-03-14 13:18:04
942,Function-based 4thgeneration system engine,34,129.95,46,True,2024-07-15 23:35:36
943,Networked maximized instruction set,18,398.49,11,False,2024-07-15 07:13:07
944,Horizontal 4thgeneration firmware,24,479.85,59,True,2023-07-29 14:33:23
945,Polarized intangible Local Area Network,37,125.39,90,True,2023-09-12 15:33:46
946,Integrated radical intranet,15,153.49,11,True,2023-12-14 05:41:22
947,Innovative background archive,42,495.88,84,True,2025-02-17 01:17:55
948,Phased zero administration database,49,20.68,52,False,2025-03-06 14:07:12
949,Expanded analyzing process improvement,25,191.7,61,False,2023-08-26 07:20:03
950,Automated secondary structure,4,320.19,90,True,2024-09-27 14:22:04
951,Grass-roots user-facing alliance,11,45.93,56,False,2024-04-26 12:23:42
952,Object-based heuristic success,42,393.27,73,False,2023-11-05 15:06:01
953,Front-line value-added frame,7,447.92,6,False,2024-02-01 16:35:24
954,Mandatory dynamic moderator,15,109.65,89,True,2024-12-01 14:59:55
955,Switchable interactive hierarchy,37,240.37,6,True,2024-04-02 17:08:45
956,Enterprise-wide dedicated service-desk,5,343.79,36,True,2024-05-26 19:43:41
957,Optional 5thgeneration product,35,283.94,5,False,2025-06-22 03:18:40
958,Synchronized well-modulated access,12,464.74,41,True,2024-01-30 05:37:28
959,Persistent 4thgeneration orchestration,2,480.93,76,False,2023-09-11 05:20:33
960,Cloned analyzing support,10,377.37,92,True,2025-04-05 02:03:47
961,Integrated optimal system engine,26,464.79,39,False,2024-04-18 00:41:27
962,Operative asynchronous artificial intelligence,11,284.16,73,False,2024-12-28 14:36:47
963,Virtual radical middleware,25,340.13,70,False,2024-10-13 14:16:04
964,User-centric impactful functionalities,22,195.0,95,True,2023-09-17 12:00:25
965,Reactive bi-directional software,9,396.3,89,True,2024-08-05 07:42:09
966,Extended value-added knowledge user,47,43.82,96,True,2024-05-19 04:34:49
967,Optimized asynchronous function,23,31.58,56,False,2024-03-06 02:33:41
968,Phased local interface,15,420.14,44,True,2024-08-11 19:15:05
969,Stand-alone well-modulated project,39,385.66,77,False,2024-08-12 02:36:54
970,Pre-emptive static ability,26,484.62,42,True,2025-01-21 18:35:20
971,Persistent upward-trending paradigm,2,318.89,58,False,2024-05-17 17:12:14
972,Synchronized solution-oriented toolset,32,117.93,71,True,2024-09-09 09:52:31
973,Digitized tertiary pricing structure,25,218.76,88,True,2025-02-06 04:11:19
974,Multi-layered transitional challenge,38,332.03,11,True,2024-05-20 23:53:06
975,Mandatory radical parallelism,50,311.21,32,True,2023-07-25 03:20:25
976,Progressive secondary process improvement,46,41.39,35,True,2024-02-11 15:50:54
977,Universal composite standardization,10,193.1,82,True,2024-12-30 08:00:26
978,Focused 24hour superstructure,10,371.13,41,True,2024-09-30 03:26:24
979,Triple-buffered contextually-based methodology,24,57.74,1,False,2025-06-16 13:57:39
980,Horizontal 3rdgeneration functionalities,20,225.14,98,True,2025-04-23 03:20:48
981,Polarized systemic encoding,18,55.6,12,False,2024-08-30 16:17:46
982,Optimized context-sensitive collaboration,12,218.33,72,True,2024-01-24 21:54:08
983,Centralized heuristic architecture,36,258.66,14,True,2025-05-22 06:17:55
984,Cross-group national info-mediaries,2,49.36,71,True,2023-08-06 03:27:16
985,Integrated mobile function,6,300.48,42,False,2025-05-16 00:07:43
986,Fully-configurable didactic neural-net,25,11.11,53,False,2025-04-23 00:13:34
987,Cross-group eco-centric knowledgebase,25,390.69,93,False,2025-02-06 09:19:24
988,Profit-focused global concept,36,453.08,32,True,2024-06-29 16:17:32
989,Innovative exuding capacity,37,262.95,88,True,2023-12-05 02:46:19
990,Inverse real-time firmware,25,88.9,35,True,2023-09-30 04:45:18
991,Ameliorated value-added service-desk,20,137.86,19,True,2025-06-22 20:07:52
992,Up-sized directional toolset,5,87.77,36,False,2024-07-19 14:19:29
993,Stand-alone directional help-desk,27,153.38,10,True,2024-09-01 10:03:52
994,User-friendly systemic standardization,24,129.59,32,False,2025-05-09 15:01:15
995,Open-source incremental function,47,314.39,77,False,2024-07-18 05:03:10
996,Innovative bandwidth-monitored database,40,101.8,14,True,2023-12-17 05:10:12
997,Multi-lateral asynchronous middleware,9,155.81,51,False,2023-12-05 01:17:50
998,Advanced client-server help-desk,22,421.6,49,False,2024-04-27 12:23:38
999,Exclusive encompassing instruction set,22,222.91,56,False,2024-03-15 07:46:45
1000,Public-key attitude-oriented hardware,42,487.24,18,True,2024-11-06 05:33:00
